decision	bucket	name	url	status	items	stub_pct	freshness_h	reason
ACCEPT	africa_other	AllAfrica	https://allafrica.com/tools/headlines/rdf/latest/headlines.rdf	200	10	0.0	1.0	items=10, avg_summary=157.7c, stub=0.0%, fresh=1.0h
ACCEPT	africa_other	Premium Times Nigeria	https://www.premiumtimesng.com/feed	200	10	0.0	0.2	items=10, avg_summary=282.2c, stub=0.0%, fresh=0.2h
ACCEPT	argentina_chile	Buenos Aires Herald	https://www.batimes.com.ar/feed	200	10	0.0	1.8	items=10, avg_summary=143.9c, stub=0.0%, fresh=1.8h
ACCEPT	argentina_chile	Clarin	https://www.clarin.com/rss/lo-ultimo/	200	10	0.0	0.4	items=10, avg_summary=173.8c, stub=0.0%, fresh=0.4h
ACCEPT	argentina_chile	La Nacion AR	https://www.lanacion.com.ar/arc/outboundfeeds/rss/?outputType=xml	200	10	0.0	0.1	items=10, avg_summary=151.3c, stub=0.0%, fresh=0.1h
ACCEPT	australia_nz	ABC Australia World	https://www.abc.net.au/news/feed/2942460/rss.xml	200	10	0.0	7.1	items=10, avg_summary=177.3c, stub=0.0%, fresh=7.1h
ACCEPT	australia_nz	Sydney Morning Herald	https://www.smh.com.au/rss/feed.xml	200	10	0.0	0.4	items=10, avg_summary=90.1c, stub=0.0%, fresh=0.4h
ACCEPT	balkans	Balkan Insight	https://balkaninsight.com/feed/	200	10	0.0	2.0	items=10, avg_summary=184.6c, stub=0.0%, fresh=2.0h
ACCEPT	balkans	N1 Serbia English	https://rs.n1info.com/feed/	200	10	0.0		items=10, avg_summary=149.7c, stub=0.0%, fresh=0.0h
ACCEPT	belarus_caucasus	Civil Georgia	https://civil.ge/feed	200	10	0.0	0.7	items=10, avg_summary=374.1c, stub=0.0%, fresh=0.7h
ACCEPT	belarus_caucasus	OC Media	https://oc-media.org/feed/	200	10	0.0	0.9	items=10, avg_summary=177.5c, stub=0.0%, fresh=0.9h
ACCEPT	canada	CBC World	https://rss.cbc.ca/lineup/world.xml	200	10	10.0		items=10, avg_summary=196.4c, stub=10.0%, fresh=Noneh
ACCEPT	colombia_ven_peru	Caracas Chronicles	https://www.caracaschronicles.com/feed/	200	3	0.0	22.0	items=3, avg_summary=120.0c, stub=0.0%, fresh=22.0h
ACCEPT	colombia_ven_peru	El Tiempo Colombia	https://www.eltiempo.com/rss/mundo.xml	200	10	0.0	0.4	items=10, avg_summary=124.2c, stub=0.0%, fresh=0.4h
ACCEPT	egypt	Ahram Online (via Google News)	https://news.google.com/rss/search?q=site:ahram.org.eg&hl=ar&gl=EG&ceid=EG:ar	200	10	20.0	17.8	items=10, avg_summary=62.4c, stub=20.0%, fresh=17.8h
ACCEPT	egypt	Al Ahram English (via Google News)	https://news.google.com/rss/search?q=site:english.ahram.org.eg&hl=en&gl=EG&ceid=EG:en	200	10	70.0	1.9	items=10, avg_summary=73.9c, stub=70.0%, fresh=1.9h
ACCEPT	egypt	Daily News Egypt	https://dailynewsegypt.com/feed/	200	10	0.0	14.9	items=10, avg_summary=493.9c, stub=0.0%, fresh=14.9h
ACCEPT	egypt	Egypt Independent	https://egyptindependent.com/feed/	200	10	0.0	1.9	items=10, avg_summary=476.4c, stub=0.0%, fresh=1.9h
ACCEPT	egypt	Mada Masr	https://www.madamasr.com/en/feed/	200	10	0.0	28.4	items=10, avg_summary=375.8c, stub=0.0%, fresh=28.4h
ACCEPT	germany	Deutsche Welle Deutsch	https://rss.dw.com/rdf/rss-de-all	200	10	0.0	0.6	items=10, avg_summary=193.5c, stub=0.0%, fresh=0.6h
